# U  mu  Z_1 Z_2 lamda_1 lamda_2 h_1 h_2 n_f_1 n_f_2 n_s_1 n_s_2 
1.42 2.979803540465402e-06 0.8126989577782231 0.8126989577782233 0.0 0.0 -0.19131151269751995 -0.19131151269752 0.49999999999975037 0.49999999999975037 0.49999999999999967 0.4999999999999998
1.43 2.97231218081588e-06 0.8099163030535499 0.8099163030535497 0.0 0.0 -0.19098398965812316 -0.19098398965812313 0.499999999999765 0.499999999999765 0.4999999999999999 0.49999999999999994
1.44 2.9647602819015033e-06 0.8071007529964777 0.8071007529964777 0.0 0.0 -0.1906520292819255 -0.19065202928192548 0.4999999999997814 0.4999999999997814 0.5 0.5
1.45 2.95714464670308e-06 0.8042495896375851 0.8042495896375851 0.0 0.0 -0.19031433074068102 -0.19031433074068102 0.4999999999998186 0.4999999999998186 0.4999999999999998 0.49999999999999994
1.46 2.949478577358351e-06 0.8013661605965127 0.8013661605965127 0.0 0.0 -0.18997311798535801 -0.18997311798535801 0.4999999999998386 0.4999999999998386 0.4999999999999999 0.5
1.47 2.917160588670349e-06 0.7984479491436768 0.798447949143677 0.0 0.0 -0.1896272060774309 -0.1896272060774309 0.5000000003096937 0.5000000003096937 0.4999999999999999 0.4999999999999999
1.48 2.9085553104087415e-06 0.7954920143818192 0.795492014381819 0.0 0.0 -0.18927525356068495 -0.18927525356068495 0.5000000000042545 0.5000000000042545 0.49999999999999967 0.4999999999999998
1.49 2.8998714524321585e-06 0.7925017827676409 0.7925017827676409 0.0 0.0 -0.1889194483429965 -0.1889194483429965 0.49999999999975253 0.49999999999975253 0.49999999999999983 0.49999999999999983
1.5 2.891105176511041e-06 0.7894745840666247 0.7894745840666247 0.0 0.0 -0.18855860146860326 -0.1885586014686033 0.4999999999996963 0.4999999999996963 0.4999999999999998 0.4999999999999998
1.51 2.8822582104527816e-06 0.7864095609043215 0.7864095609043215 0.0 0.0 -0.1881925496352884 -0.1881925496352884 0.49999999999970746 0.49999999999970746 0.4999999999999999 0.5
1.52 2.8733259797760935e-06 0.7833035317305146 0.7833035317305146 0.0 0.0 -0.1878199448799088 -0.1878199448799088 0.49999999999974765 0.49999999999974765 0.49999999999999967 0.49999999999999983
1.53 2.8643240275512883e-06 0.7801601822575945 0.7801601822575945 0.0 0.0 -0.18744301077694636 -0.18744301077694636 0.4999999999997641 0.4999999999997641 0.49999999999999994 0.49999999999999994
1.54 2.855249185460762e-06 0.7769765436912883 0.7769765436912883 0.0 0.0 -0.1870605131885043 -0.18706051318850428 0.49999999999978084 0.49999999999978084 0.4999999999999998 0.4999999999999999
1.55 2.846097405454019e-06 0.7737491312895275 0.7737491312895275 0.0 0.0 -0.1866710432154427 -0.18667104321544273 0.49999999999981876 0.49999999999981876 0.4999999999999998 0.49999999999999994
1.56 2.836885809647687e-06 0.7704817537678127 0.7704817537678125 0.0 0.0 -0.18627681213647027 -0.18627681213647027 0.4999999999998398 0.4999999999998398 0.4999999999999999 0.49999999999999994
1.57 2.8276122152824493e-06 0.7671712179757406 0.7671712179757402 0.0 0.0 -0.18587656289313845 -0.18587656289313845 0.49999999999986233 0.49999999999986233 0.4999999999999999 0.4999999999999999
1.58 2.8182736544430835e-06 0.7638137685466615 0.7638137685466614 0.0 0.0 -0.18546885492918755 -0.18546885492918755 0.4999999999998985 0.4999999999998985 0.5000000000000001 0.5000000000000001
1.59 2.808889260553211e-06 0.7604133625051411 0.7604133625051411 0.0 0.0 -0.1850559003300178 -0.1850559003300178 0.49999999999992534 0.49999999999992534 0.49999999999999967 0.49999999999999967
1.6 2.7994582612352204e-06 0.7569665412555008 0.756966541255501 0.0 0.0 -0.1846364089017074 -0.1846364089017074 0.4999999999999551 0.4999999999999551 0.49999999999999967 0.49999999999999983
1.61 2.7899792480676268e-06 0.7534692254787112 0.753469225478711 0.0 0.0 -0.1842088948635974 -0.18420889486359737 0.49999999999998995 0.49999999999998995 0.5 0.5000000000000002
1.62 2.780473937805356e-06 0.7499255463624179 0.7499255463624179 0.0 0.0 -0.18377558336177852 -0.18377558336177852 0.5000000000000246 0.5000000000000246 0.4999999999999997 0.49999999999999983
1.6300000000000001 2.770936018235266e-06 0.7463288584923857 0.7463288584923858 0.0 0.0 -0.1833338949103294 -0.18333389491032942 0.500000000000058 0.500000000000058 0.4999999999999999 0.4999999999999997
1.6400000000000001 2.761388740361232e-06 0.7426831971730817 0.7426831971730817 0.0 0.0 -0.18288596984393982 -0.18288596984393982 0.5000000000000978 0.5000000000000978 0.4999999999999996 0.49999999999999967
1.6500000000000001 2.7061042038008996e-06 0.7389816528603511 0.7389816528603511 0.0 0.0 -0.18242922277757626 -0.18242922277757628 0.5000000002934545 0.5000000002934545 0.4999999999999998 0.4999999999999998
1.6600000000000001 2.6944221100524165e-06 0.7352282641284924 0.7352282641284924 0.0 0.0 -0.181965758400891 -0.181965758400891 0.500000000002014 0.500000000002014 0.49999999999999994 0.49999999999999994
1.67 2.682625187696863e-06 0.7314188508843625 0.7314188508843629 0.0 0.0 -0.18149420976675337 -0.1814942097667534 0.49999999999973704 0.49999999999973704 0.5 0.49999999999999994
1.68 2.670707031371846e-06 0.7275484579078574 0.7275484579078574 0.0 0.0 -0.18101298613235975 -0.18101298613235972 0.4999999999997578 0.4999999999997578 0.49999999999999994 0.49999999999999994
1.69 2.6586908013248855e-06 0.7236214434680035 0.7236214434680031 0.0 0.0 -0.18052427372260632 -0.1805242737226063 0.49999999999977435 0.49999999999977435 0.4999999999999998 0.49999999999999983
1.7 2.646562865237763e-06 0.7196298175640974 0.7196298175640978 0.0 0.0 -0.18002533205639604 -0.18002533205639606 0.49999999999981243 0.49999999999981243 0.5000000000000002 0.5000000000000001
1.71 2.6343482047182546e-06 0.7155778675619048 0.7155778675619043 0.0 0.0 -0.1795182873682014 -0.1795182873682014 0.4999999999998339 0.4999999999998339 0.4999999999999995 0.49999999999999967
1.72 2.622034632165907e-06 0.711457133356445 0.711457133356445 0.0 0.0 -0.1790003408445652 -0.1790003408445652 0.4999999999998717 0.4999999999998717 0.49999999999999983 0.49999999999999983
1.73 2.6096397291928126e-06 0.7072685026236456 0.7072685026236459 0.0 0.0 -0.17847233358800357 -0.17847233358800357 0.49999999999990863 0.49999999999990863 0.49999999999999967 0.4999999999999998
1.74 2.597183267443636e-06 0.703013136946354 0.703013136946354 0.0 0.0 -0.1779351596380558 -0.17793515963805584 0.49999999999993816 0.49999999999993816 0.49999999999999983 0.4999999999999999
1.75 2.584656738345658e-06 0.6986818373833649 0.6986818373833649 0.0 0.0 -0.17738594120285542 -0.17738594120285536 0.49999999999997535 0.49999999999997535 0.5 0.5000000000000001
1.76 2.5720926821573887e-06 0.6942787449202696 0.6942787449202698 0.0 0.0 -0.17682669685258387 -0.17682669685258384 0.5000000000000131 0.5000000000000131 0.4999999999999998 0.4999999999999999
1.77 2.5594862321033323e-06 0.6897940574076243 0.6897940574076243 0.0 0.0 -0.1762544738651201 -0.17625447386512016 0.5000000000000528 0.5000000000000528 0.5000000000000002 0.5000000000000002
1.78 2.524794999207077e-06 0.6852281237560689 0.6852281237560687 0.0 0.0 -0.17566998250731108 -0.17566998250731106 0.5000000000718194 0.5000000000718194 0.4999999999999998 0.49999999999999994
1.79 2.510799008421038e-06 0.6805778247914699 0.6805778247914698 0.0 0.0 -0.17507272530218046 -0.17507272530218046 0.5000000000001597 0.5000000000001597 0.4999999999999998 0.49999999999999983
1.8 2.4967297406226057e-06 0.6758435412931004 0.6758435412931002 0.0 0.0 -0.17446340095059118 -0.17446340095059115 0.49999999999994815 0.49999999999994815 0.5000000000000002 0.5000000000000001
1.81 2.4825803886887608e-06 0.6710139908367925 0.6710139908367927 0.0 0.0 -0.17383885987592493 -0.17383885987592493 0.49999999999998646 0.49999999999998646 0.4999999999999998 0.4999999999999999
1.82 2.468380328670417e-06 0.6660887364138689 0.6660887364138693 0.0 0.0 -0.1731996381938568 -0.17319963819385684 0.5000000000000263 0.5000000000000263 0.4999999999999999 0.49999999999999967
1.83 2.454152142155184e-06 0.6610635566093985 0.6610635566093985 0.0 0.0 -0.1725450470529161 -0.17254504705291607 0.5000000000000672 0.5000000000000672 0.4999999999999999 0.4999999999999998
1.84 2.439922334565602e-06 0.6559337545413635 0.6559337545413633 0.0 0.0 -0.17187429709543628 -0.17187429709543625 0.5000000000001096 0.5000000000001096 0.5000000000000001 0.5000000000000001
1.85 2.4257225032692518e-06 0.6506942272190097 0.6506942272190097 0.0 0.0 -0.17118652843075838 -0.17118652843075838 0.5000000000001544 0.5000000000001544 0.49999999999999983 0.49999999999999994
1.86 2.4115903731493256e-06 0.6453394186090826 0.645339418609083 0.0 0.0 -0.17048080302325339 -0.17048080302325344 0.5000000000002024 0.5000000000002024 0.5000000000000002 0.5000000000000001
1.87 2.3556153506523483e-06 0.6398632574610739 0.6398632574610738 0.0 0.0 -0.16975609348557508 -0.16975609348557508 0.5000000000617429 0.5000000000617429 0.5000000000000001 0.5000000000000001
1.8800000000000001 2.3383550006682295e-06 0.634259099713626 0.6342590997136258 0.0 0.0 -0.16901127450092396 -0.1690112745009239 0.5000000000000079 0.5000000000000079 0.5000000000000002 0.5
1.8900000000000001 2.32096099713749e-06 0.6285196289926096 0.6285196289926096 0.0 0.0 -0.1682451032906311 -0.16824510329063105 0.49999999999995487 0.49999999999995487 0.49999999999999967 0.4999999999999997
1.9000000000000001 2.303447208934856e-06 0.6226319553911532 0.6226319553911531 0.0 0.0 -0.16745484647552664 -0.16745484647552664 0.49999999999999617 0.49999999999999617 0.49999999999999994 0.5
1.9100000000000001 2.2858769657540556e-06 0.6165963891565669 0.6165963891565669 0.0 0.0 -0.16664161723052864 -0.16664161723052864 0.5000000000000381 0.5000000000000381 0.4999999999999999 0.4999999999999999
1.92 2.2682686080314165e-06 0.6103936001703205 0.6103936001703205 0.0 0.0 -0.16580109439876 -0.16580109439876 0.500000000000079 0.500000000000079 0.49999999999999967 0.49999999999999956
1.93 2.2318444965302693e-06 0.6040218574257952 0.6040218574257953 0.0 0.0 -0.16493396827506396 -0.16493396827506396 0.5000000000414899 0.5000000000414899 0.4999999999999999 0.49999999999999994
1.94 2.212446289133604e-06 0.597458765922928 0.597458765922928 0.0 0.0 -0.16403542613865668 -0.16403542613865665 0.500000000000042 0.500000000000042 0.49999999999999983 0.4999999999999999
1.95 2.192985506591342e-06 0.5906946393924226 0.5906946393924224 0.0 0.0 -0.1631042741589081 -0.16310427415890807 0.5000000000000618 0.5000000000000618 0.4999999999999996 0.49999999999999967
1.96 2.173536372494111e-06 0.5837132007425284 0.5837132007425286 0.0 0.0 -0.16213771547173111 -0.16213771547173117 0.5000000000001087 0.5000000000001087 0.49999999999999944 0.49999999999999944
1.97 2.1541969352803493e-06 0.5764955736926206 0.5764955736926206 0.0 0.0 -0.161132485461588 -0.161132485461588 0.500000000000162 0.500000000000162 0.5000000000000001 0.5000000000000001
1.98 2.0992426414992126e-06 0.5690140624341838 0.569014062434184 0.0 0.0 -0.16008335874505478 -0.16008335874505478 0.5000000000356504 0.5000000000356504 0.49999999999999967 0.4999999999999998
1.99 2.0758862047540934e-06 0.5612482377447929 0.5612482377447929 0.0 0.0 -0.15898722234472862 -0.1589872223447286 0.500000000000008 0.500000000000008 0.5 0.5000000000000002
2.0 2.052359276688015e-06 0.5531676538484277 0.5531676538484277 0.0 0.0 -0.1578387821753298 -0.15783878217532982 0.5000000000000455 0.5000000000000455 0.49999999999999983 0.4999999999999999
2.0100000000000002 2.0287892982035512e-06 0.5447356296214264 0.5447356296214263 0.0 0.0 -0.15663163701256022 -0.1566316370125602 0.5000000000000964 0.5000000000000964 0.4999999999999998 0.49999999999999983
2.02 1.9877214500508463e-06 0.5359010196765126 0.5359010196765126 0.0 0.0 -0.15535648831797808 -0.15535648831797808 0.5000000000019605 0.5000000000019605 0.49999999999999944 0.4999999999999995
2.0300000000000002 1.9617483775167907e-06 0.5266074558320958 0.5266074558320958 0.0 0.0 -0.15400349168022404 -0.15400349168022404 0.500000000000091 0.500000000000091 0.5000000000000002 0.5000000000000003
2.04 1.935921158931248e-06 0.5167837928160833 0.5167837928160831 0.0 0.0 -0.15256020149949223 -0.15256020149949223 0.5000000000001424 0.5000000000001424 0.4999999999999996 0.4999999999999998
2.05 1.8760031921603478e-06 0.5063441763263007 0.5063441763263005 0.0 0.0 -0.1510118321594558 -0.1510118321594558 0.5000000000005399 0.5000000000005399 0.5000000000000001 0.5000000000000001
2.06 1.844523244253132e-06 0.4951509349989619 0.49515093499896173 0.0 0.0 -0.14933357110066456 -0.14933357110066448 0.5000000000000814 0.5000000000000814 0.5000000000000002 0.5000000000000003
2.07 1.7969997239265542e-06 0.4830287557446158 0.4830287557446156 0.0 0.0 -0.14749451052461435 -0.14749451052461435 0.5000000000003287 0.5000000000003287 0.49999999999999933 0.4999999999999994
2.08 1.762052376826639e-06 0.46971145781331003 0.46971145781330986 0.0 0.0 -0.14544737911630864 -0.14544737911630864 0.5000000000001418 0.5000000000001418 0.49999999999999956 0.4999999999999996
2.09 1.693725810243938e-06 0.4547612941015332 0.4547612941015332 0.0 0.0 -0.14311406032890517 -0.14311406032890514 0.5000000000000765 0.5000000000000765 0.5000000000000003 0.5000000000000003
2.1 1.6346381993934626e-06 0.4374071505822889 0.4374071505822889 0.0 0.0 -0.14035723834751404 -0.14035723834751404 0.5000000000001048 0.5000000000001048 0.4999999999999996 0.49999999999999967
2.11 1.5537704870999423e-06 0.41587902364530244 0.41587902364530244 0.0 0.0 -0.1368601045742863 -0.1368601045742863 0.5000000000001013 0.5000000000001013 0.49999999999999983 0.4999999999999997
2.12 1.436847031145631e-06 0.38350597372199874 0.38350597372199874 0.0 0.0 -0.1314262329892761 -0.1314262329892761 0.5000000000001312 0.5000000000001312 0.49999999999999944 0.4999999999999996
2.13 -6.336229586353374e-05 3.2648191156552093e-14 0.0 199.66249793559064 -294.9025670107828 -2.0624808917273427e-10 0.0 0.999994293024312 0.0 0.0 1.0
2.1399999999999997 -6.336229586353374e-05 3.264819115655211e-14 0.0 199.66249793559064 -294.9025670107828 -2.0624808917273427e-10 0.0 0.999994293024312 0.0 0.0 1.0
2.1499999999999995 -6.336229586353374e-05 3.2648191156552093e-14 0.0 199.66249793559064 -294.9025670107828 -2.0624808917273427e-10 0.0 0.999994293024312 0.0 0.0 1.0
2.1599999999999993 -6.336229586353374e-05 3.264819115655208e-14 0.0 199.66249793559064 -294.9025670107828 -2.0624808917273427e-10 0.0 0.999994293024312 0.0 0.0 1.0
2.169999999999999 -6.336229586353374e-05 3.264819115655206e-14 0.0 199.66249793559064 -294.9025670107828 -2.0624808917273427e-10 0.0 0.999994293024312 0.0 0.0 1.0
2.179999999999999 -6.336229586353374e-05 3.264819115655211e-14 0.0 199.66249793559064 -294.9025670107828 -2.0624808917273427e-10 0.0 0.999994293024312 0.0 0.0 1.0
2.1899999999999986 -6.336229586353374e-05 3.264819115650857e-14 0.0 199.66249793572382 -294.9025670107384 -2.0624808917273427e-10 0.0 0.999994293024312 0.0 0.0 1.0
2.1999999999999984 -6.336229586353374e-05 3.264819115655211e-14 0.0 199.66249793559064 -294.9025670107828 -2.0624808917273427e-10 0.0 0.999994293024312 0.0 0.0 1.0
2.209999999999998 -6.336229586353374e-05 3.2648191156552093e-14 0.0 199.66249793559064 -294.9025670107828 -2.0624808917273427e-10 0.0 0.999994293024312 0.0 0.0 1.0
2.219999999999998 -6.336229586353374e-05 3.264819115655211e-14 0.0 199.66249793559064 -294.9025670107828 -2.0624808917273427e-10 0.0 0.999994293024312 0.0 0.0 1.0
2.2299999999999978 -6.336229586353374e-05 3.264819115655211e-14 0.0 199.66249793559064 -294.9025670107828 -2.0624808917273427e-10 0.0 0.999994293024312 0.0 0.0 1.0
2.2399999999999975 -6.336229586353374e-05 3.264819115650855e-14 0.0 199.66249793572382 -294.9025670107828 -2.0624808917273427e-10 0.0 0.999994293024312 0.0 0.0 1.0
2.2499999999999973 -6.336229586353374e-05 3.2648191156552093e-14 0.0 199.66249793559064 -294.9025670107828 -2.0624808917273427e-10 0.0 0.999994293024312 0.0 0.0 1.0
2.259999999999997 -6.336229586353374e-05 3.264819115655211e-14 0.0 199.66249793559064 -294.9025670107828 -2.0624808917273427e-10 0.0 0.999994293024312 0.0 0.0 1.0
2.269999999999997 -6.336229586353374e-05 3.264819115655211e-14 0.0 199.66249793559064 -294.9025670107828 -2.0624808917273427e-10 0.0 0.999994293024312 0.0 0.0 1.0
2.2799999999999967 -6.336229586353374e-05 3.264819115655204e-14 0.0 199.66249793559064 -294.9025670107384 -2.0624808917273427e-10 0.0 0.999994293024312 0.0 0.0 1.0
2.2899999999999965 -6.336229586353374e-05 3.264819115652303e-14 0.0 199.66249793567943 -294.9025670107384 -2.0624808917273427e-10 0.0 0.999994293024312 0.0 0.0 1.0
2.2999999999999963 -6.336229586353374e-05 3.264819115655211e-14 0.0 199.66249793559064 -294.9025670107828 -2.0624808917273427e-10 0.0 0.999994293024312 0.0 0.0 1.0
2.309999999999996 -6.336229586353374e-05 3.264819115655211e-14 0.0 199.66249793559064 -294.9025670107828 -2.0624808917273427e-10 0.0 0.999994293024312 0.0 0.0 1.0
2.319999999999996 -6.336229586353374e-05 3.264819115655208e-14 0.0 199.66249793559064 -294.9025670107828 -2.0624808917273427e-10 0.0 0.999994293024312 0.0 0.0 1.0
2.3299999999999956 -6.336229586353374e-05 3.264819115655211e-14 0.0 199.66249793559064 -294.9025670107828 -2.0624808917273427e-10 0.0 0.999994293024312 0.0 0.0 1.0
2.3399999999999954 -6.336229586353374e-05 3.264819115655214e-14 0.0 199.66249793559064 -294.9025670107828 -2.0624808917273427e-10 0.0 0.999994293024312 0.0 0.0 1.0
2.349999999999995 -6.336229586353374e-05 3.264819115655214e-14 0.0 199.66249793559064 -294.9025670107828 -2.0624808917273427e-10 0.0 0.999994293024312 0.0 0.0 1.0
2.359999999999995 -6.336229586353374e-05 3.264819115653757e-14 0.0 199.66249793563503 -294.9025670107828 -2.0624808917273427e-10 0.0 0.999994293024312 0.0 0.0 1.0
2.3699999999999948 -6.336229586353374e-05 3.2648191156552093e-14 0.0 199.66249793559064 -294.9025670107828 -2.0624808917273427e-10 0.0 0.999994293024312 0.0 0.0 1.0
2.3799999999999946 -6.336229586353374e-05 3.2648191156552093e-14 0.0 199.66249793559064 -294.9025670107828 -2.0624808917273427e-10 0.0 0.999994293024312 0.0 0.0 1.0
2.3899999999999944 -6.336229586353374e-05 3.2648191156552093e-14 0.0 199.66249793559064 -294.9025670107828 -2.0624808917273427e-10 0.0 0.999994293024312 0.0 0.0 1.0
2.399999999999994 -6.336229586353374e-05 3.2648191156552093e-14 0.0 199.66249793559064 -294.9025670107828 -2.0624808917273427e-10 0.0 0.999994293024312 0.0 0.0 1.0
2.409999999999994 -6.336229586353374e-05 3.264819115655211e-14 0.0 199.66249793559064 -294.9025670107828 -2.0624808917273427e-10 0.0 0.999994293024312 0.0 0.0 1.0
2.4199999999999937 -6.336229586353374e-05 3.264819115655211e-14 0.0 199.66249793559064 -294.9025670107828 -2.0624808917273427e-10 0.0 0.999994293024312 0.0 0.0 1.0
2.4299999999999935 -6.336229586353374e-05 3.264819115655211e-14 0.0 199.66249793559064 -294.9025670107828 -2.0624808917273427e-10 0.0 0.999994293024312 0.0 0.0 1.0
2.4399999999999933 -6.336229586353374e-05 3.264819115655214e-14 0.0 199.66249793559064 -294.9025670107828 -2.0624808917273427e-10 0.0 0.999994293024312 0.0 0.0 1.0
2.449999999999993 -6.336229586353374e-05 3.264819115655214e-14 0.0 199.66249793559064 -294.9025670107828 -2.0624808917273427e-10 0.0 0.999994293024312 0.0 0.0 1.0
2.459999999999993 -6.336229586353374e-05 3.264819115655211e-14 0.0 199.66249793559064 -294.9025670107828 -2.0624808917273427e-10 0.0 0.999994293024312 0.0 0.0 1.0
2.4699999999999926 -6.336229586353374e-05 3.264819115650855e-14 0.0 199.66249793572382 -294.9025670107828 -2.0624808917273427e-10 0.0 0.999994293024312 0.0 0.0 1.0
2.4799999999999924 -6.336229586353374e-05 3.264819115650857e-14 0.0 199.66249793572382 -294.9025670107828 -2.0624808917273427e-10 0.0 0.999994293024312 0.0 0.0 1.0
2.489999999999992 -6.336229586353374e-05 3.2648191156552093e-14 0.0 199.66249793559064 -294.9025670107828 -2.0624808917273427e-10 0.0 0.999994293024312 0.0 0.0 1.0
2.499999999999992 -6.336229586353374e-05 3.264819115655211e-14 0.0 199.66249793559064 -294.9025670107828 -2.0624808917273427e-10 0.0 0.999994293024312 0.0 0.0 1.0
2.509999999999992 -6.336229586353374e-05 3.264819115655211e-14 0.0 199.66249793559064 -294.9025670107828 -2.0624808917273427e-10 0.0 0.999994293024312 0.0 0.0 1.0
2.5199999999999916 -6.336229586353374e-05 3.264819115655206e-14 0.0 199.66249793559064 -294.9025670107384 -2.0624808917273427e-10 0.0 0.999994293024312 0.0 0.0 1.0
2.5299999999999914 -6.336229586353374e-05 3.264819115655211e-14 0.0 199.66249793559064 -294.9025670107828 -2.0624808917273427e-10 0.0 0.999994293024312 0.0 0.0 1.0
2.539999999999991 -6.336229586353374e-05 3.264819115655208e-14 0.0 199.66249793559064 -294.9025670107828 -2.0624808917273427e-10 0.0 0.999994293024312 0.0 0.0 1.0
2.549999999999991 -6.336229586353374e-05 3.2648191156552093e-14 0.0 199.66249793559064 -294.9025670107828 -2.0624808917273427e-10 0.0 0.999994293024312 0.0 0.0 1.0
2.5599999999999907 -6.336229586353374e-05 3.2648191156552093e-14 0.0 199.66249793559064 -294.9025670107828 -2.0624808917273427e-10 0.0 0.999994293024312 0.0 0.0 1.0
2.5699999999999905 -6.336229586353374e-05 3.264819115655206e-14 0.0 199.66249793559064 -294.902567010694 -2.0624808917273427e-10 0.0 0.999994293024312 0.0 0.0 1.0
2.5799999999999903 -6.336229586353374e-05 3.2648191156552093e-14 0.0 199.66249793559064 -294.9025670107828 -2.0624808917273427e-10 0.0 0.999994293024312 0.0 0.0 1.0
2.58999999999999 -6.336229586353374e-05 3.264819115650857e-14 0.0 199.66249793572382 -294.9025670107828 -2.0624808917273427e-10 0.0 0.999994293024312 0.0 0.0 1.0
2.59999999999999 -6.336229586353374e-05 3.264819115650858e-14 0.0 199.66249793572382 -294.9025670107828 -2.0624808917273427e-10 0.0 0.999994293024312 0.0 0.0 1.0
2.6099999999999897 -6.336229586353374e-05 3.264819115655211e-14 0.0 199.66249793559064 -294.9025670107828 -2.0624808917273427e-10 0.0 0.999994293024312 0.0 0.0 1.0
2.6199999999999894 -6.336229586353374e-05 3.264819115655208e-14 0.0 199.66249793559064 -294.9025670107828 -2.0624808917273427e-10 0.0 0.999994293024312 0.0 0.0 1.0
2.6299999999999892 -6.336229586353374e-05 3.264819115655214e-14 0.0 199.66249793559064 -294.9025670107828 -2.0624808917273427e-10 0.0 0.999994293024312 0.0 0.0 1.0
2.639999999999989 -6.336229586353374e-05 3.264819115655215e-14 0.0 199.66249793559064 -294.9025670107828 -2.0624808917273427e-10 0.0 0.999994293024312 0.0 0.0 1.0
2.649999999999989 -6.336229586353374e-05 3.264819115655214e-14 0.0 199.66249793559064 -294.9025670107384 -2.0624808917273427e-10 0.0 0.999994293024312 0.0 0.0 1.0
2.6599999999999886 -6.336229586353374e-05 3.264819115655214e-14 0.0 199.66249793559064 -294.9025670107828 -2.0624808917273427e-10 0.0 0.999994293024312 0.0 0.0 1.0
2.6699999999999884 -6.336229586353374e-05 3.264819115655211e-14 0.0 199.66249793559064 -294.9025670107828 -2.0624808917273427e-10 0.0 0.999994293024312 0.0 0.0 1.0
2.679999999999988 -6.336229586353374e-05 3.2648191156552093e-14 0.0 199.66249793559064 -294.9025670107828 -2.0624808917273427e-10 0.0 0.999994293024312 0.0 0.0 1.0
2.689999999999988 -6.336229586353374e-05 3.264819115655206e-14 0.0 199.66249793559064 -294.902567010694 -2.0624808917273427e-10 0.0 0.999994293024312 0.0 0.0 1.0
2.6999999999999877 -6.336229586353374e-05 3.264819115653758e-14 0.0 199.66249793563503 -294.902567010694 -2.0624808917273427e-10 0.0 0.999994293024312 0.0 0.0 1.0
2.7099999999999875 -6.336229586353374e-05 3.264819115655214e-14 0.0 199.66249793559064 -294.9025670107828 -2.0624808917273427e-10 0.0 0.999994293024312 0.0 0.0 1.0
2.7199999999999873 -6.336229586353374e-05 3.264819115650857e-14 0.0 199.66249793572382 -294.9025670107828 -2.0624808917273427e-10 0.0 0.999994293024312 0.0 0.0 1.0
2.729999999999987 -6.336229586353374e-05 3.2648191156552093e-14 0.0 199.66249793559064 -294.9025670107828 -2.0624808917273427e-10 0.0 0.999994293024312 0.0 0.0 1.0
2.739999999999987 -6.336229586353374e-05 3.264819115655208e-14 0.0 199.66249793559064 -294.9025670107828 -2.0624808917273427e-10 0.0 0.999994293024312 0.0 0.0 1.0
2.7499999999999867 -6.336229586353374e-05 3.264819115655211e-14 0.0 199.66249793559064 -294.9025670107828 -2.0624808917273427e-10 0.0 0.999994293024312 0.0 0.0 1.0
2.7599999999999865 -6.336229586353374e-05 3.2648191156552093e-14 0.0 199.66249793559064 -294.9025670107828 -2.0624808917273427e-10 0.0 0.999994293024312 0.0 0.0 1.0
2.7699999999999863 -6.336229586353374e-05 3.264819115655211e-14 0.0 199.66249793559064 -294.9025670107828 -2.0624808917273427e-10 0.0 0.999994293024312 0.0 0.0 1.0
2.779999999999986 -6.336229586353374e-05 3.264819115655211e-14 0.0 199.66249793559064 -294.9025670107828 -2.0624808917273427e-10 0.0 0.999994293024312 0.0 0.0 1.0
2.789999999999986 -6.336229586353374e-05 3.264819115655215e-14 0.0 199.66249793559064 -294.9025670107828 -2.0624808917273427e-10 0.0 0.999994293024312 0.0 0.0 1.0
2.7999999999999856 -6.336229586353374e-05 3.264819115655211e-14 0.0 199.66249793559064 -294.9025670107828 -2.0624808917273427e-10 0.0 0.999994293024312 0.0 0.0 1.0
2.8099999999999854 -6.336229586353374e-05 3.264819115655206e-14 0.0 199.66249793559064 -294.9025670107828 -2.0624808917273427e-10 0.0 0.999994293024312 0.0 0.0 1.0
2.819999999999985 -6.336229586353374e-05 3.2648191156523057e-14 0.0 199.66249793567943 -294.9025670107828 -2.0624808917273427e-10 0.0 0.999994293024312 0.0 0.0 1.0
2.829999999999985 -6.336229586353374e-05 3.264819115655214e-14 0.0 199.66249793559064 -294.9025670107828 -2.0624808917273427e-10 0.0 0.999994293024312 0.0 0.0 1.0
2.8399999999999848 -6.336229586353374e-05 3.264819115655215e-14 0.0 199.66249793559064 -294.9025670107828 -2.0624808917273427e-10 0.0 0.999994293024312 0.0 0.0 1.0
2.8499999999999845 -6.336229586353374e-05 3.264819115655208e-14 0.0 199.66249793559064 -294.9025670107828 -2.0624808917273427e-10 0.0 0.999994293024312 0.0 0.0 1.0
2.8599999999999843 -6.336229586353374e-05 3.264819115655214e-14 0.0 199.66249793559064 -294.9025670107828 -2.0624808917273427e-10 0.0 0.999994293024312 0.0 0.0 1.0
2.869999999999984 -6.336229586353374e-05 3.264819115655208e-14 0.0 199.66249793559064 -294.9025670107828 -2.0624808917273427e-10 0.0 0.999994293024312 0.0 0.0 1.0
2.879999999999984 -6.336229586353374e-05 3.2648191156552093e-14 0.0 199.66249793559064 -294.9025670107828 -2.0624808917273427e-10 0.0 0.999994293024312 0.0 0.0 1.0
2.8899999999999837 -6.336229586353374e-05 3.264819115655211e-14 0.0 199.66249793559064 -294.9025670107828 -2.0624808917273427e-10 0.0 0.999994293024312 0.0 0.0 1.0
2.8999999999999835 -6.336229586353374e-05 3.264819115655211e-14 0.0 199.66249793559064 -294.9025670107828 -2.0624808917273427e-10 0.0 0.999994293024312 0.0 0.0 1.0
