# U m1 m2 mu_new Z1_up_n Z1_down_n Z2_up_n Z2_down_n lamda1_up_new lamda2_up_new lamda1_down_new lamda2_down_new h1_new_up h1_new_down h2_new_up h2_new_down lamda1_0_up lamda1_0_down lamda2_0_up lamda2_0_down f1_up f1_down f2_up f2_down spin_occ_1up spin_occ_1down spin_occ_2up spin_occ_2down 
1.5 0.3509363364541672 0.3509363364541569 -0.0006961572848948068 0.8403139228823353 0.8402669655188437 0.8403139228823566 0.840266965518834 0.188525530362897 0.18852553036286585 -0.18875563404824616 -0.18875563404824838 -0.1877511133864357 -0.18775635825202083 -0.18775111338643596 -0.18775635825202097 0.2755360902686571 -0.2755246097581329 0.2755360902686507 -0.27552460975812104 0.32452897828507243 0.6754653147392397 0.32452897828507754 0.6754653147392344 0.3245244761309152 0.6755049476188173 0.3245244761309377 0.6755049476188193
1.6 0.39098964534841013 0.39098964534843106 -0.0021171942311941742 0.8306803435950864 0.8306258848520438 0.8306803435951016 0.8306258848520421 0.20822533130406254 0.20822533130406684 -0.20847517066433396 -0.20847517066435417 -0.18460563976554792 -0.1846116906319946 -0.18460563976554775 -0.1846116906319939 0.3106327396784761 -0.3106203976803056 0.3106327396785011 -0.31062039768032695 0.3045023238379509 0.695491969186361 0.3045023238379405 0.6954919691863716 0.30449875247885244 0.6955307363728344 0.3044987524788514 0.6955307363728473
1.7000000000000002 0.43554972054264324 0.4355497205426477 -0.003698026496756251 0.8225267147397075 0.8224645502669794 0.8225267147397239 0.822464550266979 0.23130585053832556 0.23130585053831446 -0.23156931653372462 -0.23156931653372972 -0.1809635309042561 -0.18097037044702077 -0.18096353090425607 -0.1809703704470208 0.3528809521919428 -0.352867376414882 0.35288095219195154 -0.35286737641488714 0.2822222862408344 0.7177720067834776 0.2822222862408322 0.7177720067834799 0.282223778653517 0.7178047552024375 0.2822237786535243 0.7178047552024402
1.8 0.4857946067673907 0.4857946067674018 -0.005746830768725705 0.8166410503453724 0.8165715874137072 0.8166410503453495 0.8165715874137216 0.259597790522265 0.25959779052229887 -0.25986495889043515 -0.25986495889043526 -0.17661472173265091 -0.17662223644523717 -0.1766147217326508 -0.1766222364452367 0.40594577753249084 -0.4059303541635628 0.40594577753249994 -0.4059303541635804 0.2570998431284607 0.7428944498958514 0.25709984312845513 0.742894449895857 0.25710656516150876 0.742919721646102 0.2571065651614902 0.742919721646101
1.9000000000000001 0.5418282931033989 0.5418282931028919 -0.008115225679226113 0.8140329592257961 0.8139570598229858 0.8140329592255776 0.8139570598227555 0.29512527761941176 0.2951252776189106 -0.29538523143856726 -0.2953852314380763 -0.17130544857778338 -0.17131344227337578 -0.17130544857780355 -0.17131344227339587 0.47419605212714433 -0.47417777984086884 0.4741960521263242 -0.47417777984004494 0.2290829999604566 0.7709112930638554 0.22908299996071005 0.770911293063602 0.22909786237812813 0.7709250282622577 0.2290978623783237 0.7709250282620674
2.0 0.602906285260182 0.6029062852603256 -0.010409429905781685 0.8160308986518927 0.8159519348666391 0.816030898652634 0.8159519348673963 0.34082875343567126 0.3408287534353236 -0.3410628853303983 -0.3410628853300303 -0.16474071663220624 -0.16474869771058978 -0.1647407166322066 -0.16474869771058834 0.5638605490604485 -0.5638377162483055 0.5638605490609937 -0.5638377162488502 0.19854400388206506 0.801450289142247 0.19854400388199323 0.8014502891423189 0.1985697786185835 0.8014482776053199 0.19856977861876052 0.8014482776051367
2.1 0.6660612989578146 0.6660612990014263 -0.013137364284624874 0.8237998047492495 0.8237257052939932 0.8237998048218572 0.8237257053665797 0.3996968605125611 0.39969686055043785 -0.39987596734021913 -0.3998759673781016 -0.15675222728938995 -0.156759285564662 -0.15675222728683988 -0.15675928556211055 0.6813192695397164 -0.6812890098226078 0.6813192696744136 -0.6812890099572854 0.16696649703324862 0.8330277959910632 0.1669664970114428 0.8330277960128691 0.16701152421631077 0.8330002420347848 0.16701152421118226 0.8330002420399159
2.2 0.724714227744515 0.7247142278330269 -0.01581393588227694 0.8364752117235186 0.8364123953681492 0.8364752119419535 0.8364123955865722 0.470827013649125 0.47082701373517205 -0.47093534380371666 -0.47093534388975034 -0.1477442666388057 -0.1477498250013458 -0.14774426663220638 -0.1477498249947468 0.8250381263250746 -0.8249964441800701 0.8250381267196476 -0.824996444574619 0.13764003263989855 0.8623542603844135 0.13764003259564261 0.8623542604286695 0.13768145011619903 0.8623244609175045 0.13768145011177657 0.8623244609219235
2.3000000000000003 0.7739890675782306 0.7739890686328363 -0.018313591233602752 0.8519309614294087 0.8518809804711144 0.8519309654109507 0.8518809844521186 0.5503976824722367 0.5503976833754637 -0.5504357450187524 -0.5504357459220369 -0.13850504497855895 -0.1385091128666481 -0.1385050448790035 -0.13850911276709962 0.9871769038419046 -0.987118879412001 0.9871769108038178 -0.9871188863731831 0.1130026127230407 0.8869916803012713 0.11300261219573787 0.8869916808285742 0.11305153184163597 0.886950169379598 0.11305153189508516 0.8869501693261658
2.4000000000000004 0.8123827491018619 0.8123827036346933 -0.020476535019342445 0.867353952000507 0.8673147787253287 0.8673537233876737 0.8673145501408125 0.632622990591072 0.6326229470136436 -0.6325988030519281 -0.6325987594736724 -0.12981799765004454 -0.12982093301490344 -0.12981800291191203 -0.12982093827629587 1.155436185082461 -1.1553569710836096 1.1554357639461161 -1.1553565499991394 0.09380577196122511 0.906188521063087 0.09380579469480932 0.9061884983295027 0.09385485206740601 0.9061442593884328 0.0938548480658376 0.9061442633894443
