# U  mu  Z_1 Z_2 lamda_1 lamda_2 h_1 h_2 n_f_1 n_f_2 n_s_1 n_s_2 
0.12 3.4499584489958533e-06 0.9976110556622381 0.9976110556622383 0.0 0.0 -0.21195973673081064 -0.21195973673081064 0.49999999999978817 0.49999999999978817 0.4999999999999998 0.4999999999999999
0.13 3.4495121906522392e-06 0.997220405915989 0.9972204059159893 0.0 0.0 -0.2119176933551564 -0.2119176933551564 0.49999999999978756 0.49999999999978756 0.4999999999999999 0.4999999999999997
0.14 3.449034265284713e-06 0.9968038997786242 0.9968038997786242 0.0 0.0 -0.21187384968431847 -0.21187384968431847 0.49999999999977285 0.49999999999977285 0.49999999999999983 0.4999999999999999
0.15 3.4485250506360694e-06 0.9963622075759782 0.9963622075759782 0.0 0.0 -0.21182748486316577 -0.21182748486316577 0.49999999999974853 0.49999999999974853 0.49999999999999956 0.49999999999999956
0.16 3.4479848631585825e-06 0.9958959506739229 0.9958959506739229 0.0 0.0 -0.21177740196103667 -0.21177740196103667 0.49999999999974376 0.49999999999974376 0.49999999999999956 0.4999999999999998
0.17 3.4474141119956706e-06 0.9954058393990493 0.9954058393990493 0.0 0.0 -0.21172563123313454 -0.21172563123313454 0.49999999999972905 0.49999999999972905 0.49999999999999967 0.4999999999999998
0.18 3.4468130320519096e-06 0.9948924293728545 0.9948924293728545 0.0 0.0 -0.21167041885740268 -0.21167041885740268 0.4999999999997311 0.4999999999997311 0.4999999999999998 0.4999999999999999
0.19 3.446182001401471e-06 0.9943564048331301 0.9943564048331304 0.0 0.0 -0.21161367069513884 -0.21161367069513884 0.49999999999971945 0.49999999999971945 0.4999999999999998 0.4999999999999997
0.2 3.445521259584038e-06 0.9937983255025533 0.9937983255025533 0.0 0.0 -0.21155468525712331 -0.21155468525712331 0.49999999999969935 0.49999999999969935 0.49999999999999983 0.4999999999999999
0.21 3.4448309807700387e-06 0.9932186937621302 0.9932186937621305 0.0 0.0 -0.21149231468828306 -0.21149231468828306 0.49999999999970485 0.49999999999970485 0.4999999999999999 0.49999999999999994
0.22 3.4441115272184546e-06 0.9926181720619115 0.9926181720619117 0.0 0.0 -0.21142859111997842 -0.21142859111997842 0.49999999999969547 0.49999999999969547 0.4999999999999997 0.49999999999999983
0.23 3.4433630762965422e-06 0.9919972571693207 0.9919972571693207 0.0 0.0 -0.21136279055942078 -0.21136279055942078 0.4999999999996779 0.4999999999996779 0.49999999999999956 0.4999999999999996
0.24 3.4425857371945555e-06 0.9913563847765953 0.9913563847765953 0.0 0.0 -0.21129378689198236 -0.21129378689198236 0.4999999999996883 0.4999999999996883 0.49999999999999967 0.4999999999999995
0.25 3.4417798706407e-06 0.9906961969938133 0.9906961969938133 0.0 0.0 -0.21122359679988392 -0.21122359679988395 0.4999999999996814 0.4999999999996814 0.4999999999999998 0.49999999999999994
0.26 3.440945602836822e-06 0.9900171302738283 0.9900171302738283 0.0 0.0 -0.21115147514947982 -0.21115147514947982 0.4999999999996665 0.4999999999996665 0.49999999999999967 0.49999999999999967
0.27 3.4400831047643007e-06 0.9893196514890849 0.9893196514890849 0.0 0.0 -0.21107737223549972 -0.21107737223549972 0.4999999999996498 0.4999999999996498 0.4999999999999999 0.4999999999999999
0.28 3.4391924217994724e-06 0.9886041171861564 0.9886041171861564 0.0 0.0 -0.21100025380139303 -0.21100025380139303 0.4999999999996655 0.4999999999996655 0.4999999999999999 0.4999999999999998
0.29 3.438273940494985e-06 0.9878711545721226 0.9878711545721226 0.0 0.0 -0.21092215451060395 -0.21092215451060395 0.49999999999966127 0.49999999999966127 0.4999999999999996 0.49999999999999967
0.3 3.437327732828395e-06 0.9871211231969322 0.9871211231969322 0.0 0.0 -0.21084230065883933 -0.21084230065883933 0.4999999999996489 0.4999999999996489 0.4999999999999998 0.4999999999999999
0.31 3.4363539418901676e-06 0.9863544320302962 0.9863544320302962 0.0 0.0 -0.21076064329682173 -0.21076064329682173 0.49999999999963507 0.49999999999963507 0.49999999999999956 0.4999999999999998
0.32 3.435352716111124e-06 0.9855714843677617 0.9855714843677617 0.0 0.0 -0.21067721341277468 -0.2106772134127747 0.4999999999996213 0.4999999999996213 0.49999999999999967 0.4999999999999997
0.33 3.434324031580224e-06 0.9847725381994638 0.9847725381994635 0.0 0.0 -0.21059098041003 -0.21059098041003 0.4999999999996429 0.4999999999996429 0.5 0.49999999999999994
0.34 3.433268339534732e-06 0.9839582154044236 0.9839582154044239 0.0 0.0 -0.21050398996935146 -0.2105039899693515 0.4999999999996415 0.4999999999996415 0.4999999999999999 0.5
0.35000000000000003 3.4321856576653934e-06 0.9831287846554673 0.9831287846554673 0.0 0.0 -0.21041543732006987 -0.21041543732006987 0.49999999999963174 0.49999999999963174 0.4999999999999999 0.49999999999999983
0.36 3.4310761126981074e-06 0.9822845904105331 0.9822845904105331 0.0 0.0 -0.2103252728446171 -0.2103252728446171 0.4999999999996209 0.4999999999996209 0.4999999999999997 0.4999999999999997
0.37 3.429939841847952e-06 0.9814259749597354 0.9814259749597354 0.0 0.0 -0.21023352263669967 -0.21023352263669967 0.4999999999996102 0.4999999999996102 0.4999999999999997 0.4999999999999998
0.38 3.428776983374287e-06 0.9805532703484753 0.9805532703484755 0.0 0.0 -0.21014021944216668 -0.21014021944216668 0.49999999999959965 0.49999999999959965 0.4999999999999998 0.49999999999999956
0.39 3.427587675483127e-06 0.9796667977713677 0.9796667977713677 0.0 0.0 -0.21004539565336544 -0.21004539565336544 0.4999999999995894 0.4999999999995894 0.4999999999999996 0.4999999999999996
0.4 3.4263718098884457e-06 0.978766683679613 0.978766683679613 0.0 0.0 -0.20994799715669538 -0.2099479971566954 0.4999999999996176 0.4999999999996176 0.4999999999999997 0.49999999999999983
0.41000000000000003 3.4251299795390544e-06 0.9778535681580328 0.9778535681580326 0.0 0.0 -0.20985010633255652 -0.20985010633255652 0.49999999999961925 0.49999999999961925 0.49999999999999967 0.4999999999999997
0.42 3.4238621373589075e-06 0.976927600126242 0.976927600126242 0.0 0.0 -0.20975087574716442 -0.20975087574716442 0.4999999999996127 0.4999999999996127 0.49999999999999967 0.4999999999999998
0.43 3.422568406332111e-06 0.9759890460698889 0.9759890460698889 0.0 0.0 -0.20965025217600539 -0.20965025217600539 0.499999999999605 0.499999999999605 0.49999999999999967 0.49999999999999967
0.44 3.4212489275358704e-06 0.9750381751638825 0.9750381751638825 0.0 0.0 -0.2095482551916607 -0.2095482551916607 0.4999999999995974 0.4999999999995974 0.4999999999999998 0.4999999999999999
0.45 3.419903845427947e-06 0.9740752483931169 0.9740752483931169 0.0 0.0 -0.2094449102443493 -0.2094449102443493 0.49999999999959016 0.49999999999959016 0.49999999999999967 0.4999999999999998
0.46 3.418533306286012e-06 0.9731005177149524 0.9731005177149527 0.0 0.0 -0.2093402424633381 -0.20934024246333813 0.4999999999995833 0.4999999999995833 0.49999999999999967 0.4999999999999997
0.47000000000000003 3.4171374591357806e-06 0.9721142261865716 0.9721142261865718 0.0 0.0 -0.20923427610151038 -0.20923427610151038 0.4999999999995766 0.4999999999995766 0.4999999999999998 0.4999999999999996
0.48 3.415716107503693e-06 0.971116363369888 0.971116363369888 0.0 0.0 -0.2091259450039918 -0.2091259450039918 0.49999999999960953 0.49999999999960953 0.4999999999999998 0.4999999999999997
0.49 3.4142700499706504e-06 0.9701076121713905 0.9701076121713903 0.0 0.0 -0.20901734343250047 -0.20901734343250047 0.4999999999996137 0.4999999999996137 0.49999999999999967 0.4999999999999998
0.5 3.412799170260021e-06 0.9690879964723219 0.9690879964723217 0.0 0.0 -0.2089075944110064 -0.20890759441100637 0.49999999999961003 0.49999999999961003 0.49999999999999956 0.49999999999999983
0.51 3.4113036030418446e-06 0.9680577088532588 0.9680577088532588 0.0 0.0 -0.20879664223697736 -0.20879664223697736 0.49999999999960537 0.49999999999960537 0.49999999999999967 0.4999999999999997
0.52 3.4097835071216694e-06 0.9670169495741817 0.9670169495741817 0.0 0.0 -0.2086845003034563 -0.2086845003034563 0.49999999999960093 0.49999999999960093 0.4999999999999996 0.49999999999999983
0.53 3.4082390469053162e-06 0.9659659126102165 0.9659659126102165 0.0 0.0 -0.20857118715738804 -0.20857118715738804 0.4999999999995967 0.4999999999995967 0.49999999999999967 0.4999999999999996
0.54 3.4066703895301155e-06 0.9649047845968939 0.9649047845968939 0.0 0.0 -0.20845672106903684 -0.20845672106903684 0.4999999999995928 0.4999999999995928 0.4999999999999998 0.49999999999999956
0.55 3.405077705412447e-06 0.9638337449057957 0.9638337449057957 0.0 0.0 -0.20834111958557958 -0.20834111958557958 0.49999999999958916 0.49999999999958916 0.4999999999999997 0.4999999999999996
0.56 3.403461168303394e-06 0.9627529658151109 0.9627529658151109 0.0 0.0 -0.2082243995096819 -0.20822439950968188 0.4999999999995859 0.4999999999995859 0.4999999999999997 0.49999999999999967
0.5700000000000001 3.401820482685233e-06 0.9616622977535827 0.9616622977535829 0.0 0.0 -0.2081054929090231 -0.2081054929090231 0.4999999999996212 0.4999999999996212 0.4999999999999998 0.49999999999999956
0.58 3.400156714579503e-06 0.9605624921570403 0.9605624921570403 0.0 0.0 -0.20798648628808566 -0.20798648628808564 0.49999999999962724 0.49999999999962724 0.49999999999999956 0.49999999999999967
0.59 3.3984696666952523e-06 0.9594534453067907 0.9594534453067907 0.0 0.0 -0.20786648458356852 -0.20786648458356852 0.4999999999996261 0.4999999999996261 0.4999999999999998 0.49999999999999956
0.6 3.3967594953987157e-06 0.958335282244814 0.958335282244814 0.0 0.0 -0.20774543052102315 -0.20774543052102318 0.49999999999962425 0.49999999999962425 0.49999999999999983 0.4999999999999999
0.61 3.3950263887604074e-06 0.9572081406550174 0.9572081406550171 0.0 0.0 -0.20762333181959106 -0.20762333181959108 0.49999999999962264 0.49999999999962264 0.4999999999999996 0.4999999999999998
0.62 3.393270540278732e-06 0.956072153631382 0.956072153631382 0.0 0.0 -0.20750020070288924 -0.20750020070288924 0.4999999999996212 0.4999999999996212 0.49999999999999956 0.4999999999999998
0.63 3.3914921479865846e-06 0.9549274484263521 0.9549274484263517 0.0 0.0 -0.20737604916598704 -0.20737604916598704 0.49999999999962 0.49999999999962 0.49999999999999956 0.4999999999999997
0.64 3.389691413408013e-06 0.9537741464819671 0.9537741464819671 0.0 0.0 -0.20725088861636765 -0.20725088861636767 0.4999999999996191 0.4999999999996191 0.49999999999999967 0.49999999999999967
0.65 3.3878685417271692e-06 0.9526123635607868 0.9526123635607866 0.0 0.0 -0.20712472985844632 -0.20712472985844632 0.4999999999996185 0.4999999999996185 0.4999999999999998 0.4999999999999997
0.66 3.3569754636620476e-06 0.951442209807149 0.9514422098071488 0.0 0.0 -0.20699758289882753 -0.20699758289882753 0.500000001376107 0.500000001376107 0.49999999999999967 0.4999999999999997
0.67 3.3547837987363392e-06 0.950263790172817 0.950263790172817 0.0 0.0 -0.20686945777942337 -0.2068694577794234 0.5000000000983058 0.5000000000983058 0.49999999999999983 0.49999999999999967
0.68 3.3525645601060143e-06 0.949077204110018 0.9490772041100182 0.0 0.0 -0.2067403633660845 -0.20674036336608453 0.5000000000065828 0.5000000000065828 0.49999999999999967 0.4999999999999998
0.6900000000000001 3.3503172664046663e-06 0.9478821267603242 0.947882126760324 0.0 0.0 -0.20660921527565554 -0.20660921527565554 0.4999999999999927 0.4999999999999927 0.4999999999999998 0.4999999999999997
0.7000000000000001 3.3480435502566728e-06 0.946679441943845 0.946679441943845 0.0 0.0 -0.20647811740887176 -0.20647811740887176 0.49999999999957123 0.49999999999957123 0.5 0.49999999999999983
0.71 3.3457428999357443e-06 0.9454688865323089 0.9454688865323089 0.0 0.0 -0.20634614730099854 -0.20634614730099854 0.4999999999995424 0.4999999999995424 0.49999999999999967 0.4999999999999998
0.72 3.3434154044169782e-06 0.9442505142574606 0.9442505142574606 0.0 0.0 -0.20621324409824182 -0.20621324409824182 0.49999999999953865 0.49999999999953865 0.49999999999999967 0.49999999999999967
0.73 3.3410611980192384e-06 0.9430243980948223 0.9430243980948223 0.0 0.0 -0.20607940925697785 -0.20607940925697787 0.4999999999995366 0.4999999999995366 0.49999999999999983 0.4999999999999996
0.74 3.3386804208427444e-06 0.9417906082189579 0.9417906082189579 0.0 0.0 -0.2059446483246879 -0.2059446483246879 0.49999999999953476 0.49999999999953476 0.49999999999999956 0.4999999999999999
0.75 3.3362732149061924e-06 0.94054921045612 0.94054921045612 0.0 0.0 -0.2058089666971167 -0.2058089666971167 0.4999999999995332 0.4999999999995332 0.4999999999999998 0.49999999999999967
0.76 3.3338397235263183e-06 0.9393002662622773 0.9393002662622773 0.0 0.0 -0.20567236931661778 -0.20567236931661778 0.4999999999995318 0.4999999999995318 0.49999999999999967 0.4999999999999997
0.77 3.3313800923805446e-06 0.9380438328123106 0.9380438328123106 0.0 0.0 -0.20553486065873905 -0.20553486065873905 0.49999999999953065 0.49999999999953065 0.4999999999999998 0.4999999999999998
0.78 3.328894468947361e-06 0.9367799630947932 0.9367799630947932 0.0 0.0 -0.2053964447396692 -0.2053964447396692 0.49999999999952965 0.49999999999952965 0.4999999999999999 0.49999999999999994
0.79 3.3263830026469007e-06 0.9355087060044807 0.9355087060044811 0.0 0.0 -0.20525712512492755 -0.20525712512492755 0.4999999999995288 0.4999999999995288 0.49999999999999967 0.49999999999999967
0.8 3.323845845403982e-06 0.9342301064320101 0.9342301064320101 0.0 0.0 -0.20511690493785978 -0.20511690493785978 0.4999999999995281 0.4999999999995281 0.4999999999999997 0.49999999999999967
0.81 3.3212831509408575e-06 0.9329442053507877 0.9329442053507877 0.0 0.0 -0.2049757868678403 -0.2049757868678403 0.49999999999952766 0.49999999999952766 0.4999999999999997 0.49999999999999967
0.8200000000000001 3.318695075651701e-06 0.9316510399011537 0.9316510399011537 0.0 0.0 -0.20483377317817772 -0.20483377317817772 0.4999999999995273 0.4999999999995273 0.4999999999999998 0.49999999999999967
0.8300000000000001 3.316080669328084e-06 0.9303500906356075 0.9303500906356075 0.0 0.0 -0.2046897594098732 -0.2046897594098732 0.499999999999571 0.499999999999571 0.49999999999999967 0.49999999999999967
0.84 3.313442201424436e-06 0.9290424400488125 0.9290424400488126 0.0 0.0 -0.204545874343351 -0.20454587434335103 0.49999999999957934 0.49999999999957934 0.4999999999999998 0.49999999999999994
0.85 3.310778906872945e-06 0.9277276489479513 0.9277276489479511 0.0 0.0 -0.2044011679119179 -0.2044011679119179 0.4999999999995805 0.4999999999995805 0.49999999999999983 0.4999999999999997
0.86 3.3080908882224373e-06 0.9264057074749847 0.9264057074749847 0.0 0.0 -0.20425557556007554 -0.20425557556007554 0.49999999999958095 0.49999999999958095 0.49999999999999967 0.4999999999999997
0.87 3.3053783113366625e-06 0.9250766324999731 0.9250766324999731 0.0 0.0 -0.20410909304462857 -0.20410909304462857 0.49999999999958156 0.49999999999958156 0.4999999999999998 0.49999999999999967
0.88 3.302641349742981e-06 0.9237404396200715 0.9237404396200715 0.0 0.0 -0.2039617199094832 -0.2039617199094832 0.4999999999995824 0.4999999999995824 0.49999999999999956 0.4999999999999998
0.89 3.299880180877427e-06 0.9223971412639485 0.9223971412639485 0.0 0.0 -0.20381345560749273 -0.20381345560749273 0.49999999999958333 0.49999999999958333 0.49999999999999967 0.4999999999999998
0.9 3.2970949861073195e-06 0.92104674661838 0.9210467466183797 0.0 0.0 -0.2036642992385119 -0.20366429923851187 0.4999999999995845 0.4999999999995845 0.49999999999999956 0.49999999999999994
0.91 3.2942859499188123e-06 0.9196892616803858 0.9196892616803858 0.0 0.0 -0.2035142495363586 -0.2035142495363586 0.49999999999958583 0.49999999999958583 0.49999999999999967 0.4999999999999997
0.92 3.291453261513012e-06 0.9183246893161114 0.9183246893161114 0.0 0.0 -0.20336330487274162 -0.20336330487274162 0.4999999999995874 0.4999999999995874 0.49999999999999983 0.4999999999999996
0.93 3.2885971145140034e-06 0.9169530293181125 0.9169530293181125 0.0 0.0 -0.2032114632621355 -0.20321146326213554 0.49999999999958905 0.49999999999958905 0.4999999999999998 0.4999999999999996
0.9400000000000001 3.2857177071760483e-06 0.9155742784605088 0.915574278460509 0.0 0.0 -0.20305872236649486 -0.20305872236649486 0.49999999999959105 0.49999999999959105 0.4999999999999999 0.4999999999999996
0.9500000000000001 3.2828152420338396e-06 0.9141884305519946 0.9141884305519946 0.0 0.0 -0.20290507949973424 -0.20290507949973424 0.4999999999995931 0.4999999999995931 0.49999999999999983 0.4999999999999998
0.96 3.2798899277772524e-06 0.9127954764867485 0.9127954764867485 0.0 0.0 -0.202750531631971 -0.202750531631971 0.4999999999995955 0.4999999999995955 0.49999999999999967 0.4999999999999997
0.97 3.2769405110473636e-06 0.9113947067103889 0.9113947067103889 0.0 0.0 -0.20259395991248905 -0.20259395991248902 0.4999999999996355 0.4999999999996355 0.4999999999999997 0.4999999999999997
0.98 3.2739700090659507e-06 0.9099874391373821 0.9099874391373819 0.0 0.0 -0.20243750972025748 -0.20243750972025748 0.4999999999996445 0.4999999999996445 0.49999999999999967 0.4999999999999998
0.99 3.270977403036613e-06 0.9085730626312796 0.9085730626312796 0.0 0.0 -0.20228021042279382 -0.20228021042279382 0.49999999999964784 0.49999999999964784 0.49999999999999967 0.4999999999999996
1.0 3.2679628427072403e-06 0.9071515177761599 0.9071515177761601 0.0 0.0 -0.2021219949106959 -0.2021219949106959 0.4999999999996508 0.4999999999996508 0.4999999999999998 0.49999999999999967
1.01 3.2649265609916533e-06 0.9057227789909519 0.9057227789909521 0.0 0.0 -0.20196285440059455 -0.20196285440059458 0.4999999999996539 0.4999999999996539 0.4999999999999998 0.49999999999999967
1.02 3.2618688029716647e-06 0.9042868204566755 0.9042868204566755 0.0 0.0 -0.20180278360479317 -0.20180278360479317 0.4999999999996572 0.4999999999996572 0.4999999999999996 0.49999999999999983
1.03 3.2587898215326633e-06 0.9028436138994524 0.9028436138994524 0.0 0.0 -0.2016417771645091 -0.2016417771645091 0.4999999999996608 0.4999999999996608 0.4999999999999999 0.49999999999999967
1.04 3.255689877390086e-06 0.9013931284761788 0.9013931284761788 0.0 0.0 -0.20147982941914913 -0.20147982941914913 0.49999999999966466 0.49999999999966466 0.49999999999999967 0.49999999999999983
1.05 3.252569239552199e-06 0.8999353307978113 0.8999353307978113 0.0 0.0 -0.2013169343932294 -0.2013169343932294 0.4999999999996687 0.4999999999996687 0.4999999999999998 0.4999999999999997
1.06 3.249428185978772e-06 0.8984701849600829 0.8984701849600831 0.0 0.0 -0.2011530857973521 -0.2011530857973521 0.49999999999967304 0.49999999999967304 0.4999999999999998 0.49999999999999967
1.07 3.2462670031253456e-06 0.8969976525730147 0.8969976525730148 0.0 0.0 -0.2009882770299021 -0.2009882770299021 0.4999999999996777 0.4999999999996777 0.4999999999999997 0.49999999999999967
1.08 3.2430859876418392e-06 0.8955176927886641 0.8955176927886641 0.0 0.0 -0.2008225011785875 -0.2008225011785875 0.4999999999996826 0.4999999999996826 0.49999999999999967 0.49999999999999967
1.09 3.2398854461374667e-06 0.8940302623270773 0.8940302623270773 0.0 0.0 -0.20065575102176664 -0.20065575102176664 0.49999999999968775 0.49999999999968775 0.4999999999999998 0.49999999999999983
1.1 3.2366656957269783e-06 0.8925353155004656 0.8925353155004652 0.0 0.0 -0.20048801902955776 -0.20048801902955776 0.49999999999969313 0.49999999999969313 0.49999999999999967 0.4999999999999999
1.11 3.233425209140473e-06 0.8910319416716884 0.8910319416716886 0.0 0.0 -0.20031816705178535 -0.20031816705178537 0.49999999999972694 0.49999999999972694 0.4999999999999999 0.4999999999999998
1.12 3.2301678774615235e-06 0.8895217417317768 0.8895217417317768 0.0 0.0 -0.20014836734026178 -0.20014836734026178 0.499999999999737 0.499999999999737 0.49999999999999967 0.49999999999999967
1.1300000000000001 3.226892463465208e-06 0.8880039233103165 0.8880039233103165 0.0 0.0 -0.19997762634892655 -0.19997762634892655 0.4999999999997431 0.4999999999997431 0.4999999999999996 0.49999999999999983
1.1400000000000001 3.2235992327770025e-06 0.8864783847972205 0.8864783847972207 0.0 0.0 -0.19980587423760385 -0.19980587423760385 0.49999999999974915 0.49999999999974915 0.4999999999999999 0.4999999999999998
1.1500000000000001 3.2202885571264296e-06 0.8849450658207002 0.8849450658207 0.0 0.0 -0.19963309813747218 -0.19963309813747218 0.49999999999975553 0.49999999999975553 0.49999999999999967 0.49999999999999967
1.16 3.2169608294251516e-06 0.8834039064562639 0.8834039064562639 0.0 0.0 -0.19945928843798058 -0.19945928843798058 0.49999999999976213 0.49999999999976213 0.4999999999999998 0.49999999999999983
1.17 3.2136164577243295e-06 0.8818548446654026 0.8818548446654024 0.0 0.0 -0.19928443544459923 -0.19928443544459923 0.4999999999997692 0.4999999999997692 0.4999999999999999 0.4999999999999997
1.18 3.210255865173275e-06 0.8802978161429238 0.8802978161429238 0.0 0.0 -0.19910852916941724 -0.19910852916941724 0.4999999999997766 0.4999999999997766 0.4999999999999997 0.4999999999999997
1.19 3.206879491912783e-06 0.8787327543151129 0.8787327543151129 0.0 0.0 -0.19893155931716544 -0.19893155931716547 0.49999999999978434 0.49999999999978434 0.49999999999999967 0.4999999999999998
1.2 3.203487794674845e-06 0.8771595903458794 0.8771595903458794 0.0 0.0 -0.1987535152832788 -0.1987535152832788 0.4999999999997924 0.4999999999997924 0.49999999999999967 0.4999999999999998
1.21 3.2000812489898434e-06 0.8755782531417791 0.8755782531417791 0.0 0.0 -0.19857438615249784 -0.19857438615249784 0.499999999999801 0.499999999999801 0.49999999999999983 0.49999999999999983
1.22 3.1966603485224067e-06 0.8739886693553377 0.8739886693553377 0.0 0.0 -0.1983941606972855 -0.1983941606972855 0.49999999999980993 0.49999999999980993 0.4999999999999997 0.4999999999999998
1.23 3.1932234296113883e-06 0.8723897478621294 0.8723897478621294 0.0 0.0 -0.19821169060864144 -0.19821169060864144 0.4999999999998363 0.4999999999998363 0.4999999999999997 0.4999999999999997
1.24 3.1897752049266284e-06 0.8707833578373213 0.8707833578373213 0.0 0.0 -0.19802915906985868 -0.19802915906985868 0.4999999999998476 0.4999999999998476 0.4999999999999998 0.4999999999999998
1.25 3.1335337245995224e-06 0.8691685427255734 0.8691685427255731 0.0 0.0 -0.19784555780983787 -0.19784555780983787 0.5000000016060308 0.5000000016060308 0.49999999999999967 0.49999999999999983
1.26 3.129166473315718e-06 0.8675451682828917 0.8675451682828917 0.0 0.0 -0.19766081611329628 -0.1976608161132963 0.5000000000676359 0.5000000000676359 0.4999999999999998 0.4999999999999998
1.27 3.1247675835322894e-06 0.8659131463280763 0.8659131463280763 0.0 0.0 -0.19747491723789096 -0.19747491723789098 0.5000000000024362 0.5000000000024362 0.4999999999999999 0.4999999999999998
1.28 3.1203373480670265e-06 0.8642723897345646 0.8642723897345646 0.0 0.0 -0.19728784780223313 -0.19728784780223313 0.4999999999996738 0.4999999999996738 0.49999999999999967 0.4999999999999998
1.29 3.115875869079623e-06 0.8626228092904572 0.8626228092904573 0.0 0.0 -0.1970995943086816 -0.1970995943086816 0.49999999999955763 0.49999999999955763 0.49999999999999967 0.4999999999999999
1.3 3.111383247851159e-06 0.8609643135038405 0.8609643135038407 0.0 0.0 -0.19691014293851788 -0.19691014293851788 0.49999999999955375 0.49999999999955375 0.49999999999999983 0.4999999999999998
1.31 3.106859594780114e-06 0.8592968085786795 0.8592968085786795 0.0 0.0 -0.19671947953597335 -0.19671947953597335 0.49999999999955497 0.49999999999955497 0.4999999999999998 0.4999999999999997
1.32 3.1023050302856256e-06 0.8576201983992847 0.8576201983992847 0.0 0.0 -0.19652758960334188 -0.19652758960334188 0.49999999999955647 0.49999999999955647 0.4999999999999997 0.4999999999999998
1.33 3.0977196844196403e-06 0.85593438451349 0.85593438451349 0.0 0.0 -0.1963344582964913 -0.1963344582964913 0.49999999999955824 0.49999999999955824 0.4999999999999998 0.4999999999999997
1.34 3.0931036989348188e-06 0.8542392661138835 0.8542392661138835 0.0 0.0 -0.1961400704201214 -0.1961400704201214 0.4999999999995602 0.4999999999995602 0.49999999999999967 0.4999999999999997
1.35 3.088453957467785e-06 0.8525335395261543 0.8525335395261543 0.0 0.0 -0.1959432531504566 -0.19594325315045658 0.4999999999996032 0.4999999999996032 0.4999999999999998 0.4999999999999997
1.36 3.0837768944951605e-06 0.8508194027177771 0.8508194027177769 0.0 0.0 -0.1957462263329045 -0.1957462263329045 0.4999999999996112 0.4999999999996112 0.49999999999999967 0.4999999999999998
1.37 3.07906986073768e-06 0.8490957079785414 0.8490957079785414 0.0 0.0 -0.19554795683484236 -0.19554795683484238 0.49999999999961403 0.49999999999961403 0.4999999999999998 0.4999999999999998
1.3800000000000001 3.0743328842062472e-06 0.8473622844755944 0.8473622844755944 0.0 0.0 -0.1953483696856717 -0.1953483696856717 0.4999999999996167 0.4999999999996167 0.49999999999999967 0.49999999999999967
1.3900000000000001 3.069566161851701e-06 0.8456190157253556 0.8456190157253556 0.0 0.0 -0.1951474444835046 -0.1951474444835046 0.4999999999996196 0.4999999999996196 0.4999999999999997 0.4999999999999998
1.4000000000000001 3.064769916096694e-06 0.8438657860470786 0.8438657860470786 0.0 0.0 -0.19494516360681563 -0.19494516360681563 0.49999999999962275 0.49999999999962275 0.4999999999999999 0.4999999999999997
1.41 3.0599443854745215e-06 0.8421024774080583 0.8421024774080583 0.0 0.0 -0.19474150922404218 -0.19474150922404218 0.49999999999962613 0.49999999999962613 0.49999999999999967 0.4999999999999998
